"PotID","Pot.ID.QR.Code","stripNo","BinNo","plotType","divLevel","trt","lines1","lines2","lines3","lines4","lines5","lines6","lines7","lines8","lines9","lines10","lines11","lines12","lines13","lines14","lines15","lines16","lines17","lines18","lines19","lines20","GermRating","PlantNum_Initial","CanopyArea","SPAD","SLA_Area","SLA_Wt","SLA_Wt_notes","SLA","FH_Wt","FH_Num","FT.5.29.30.18","FT.6.4.18","FT.6.8.18","FT.6.12.18","FT.6.15.18","FT.6.19.18","FT.6.21.18","FT.6.26.18","FT.6.29.18","FT.7.6.18","FT.7.10.18","Notes_for_FT","Notes_for_SLA_SPAD","cow.damage.from.photos","Damaged_pot","FH_Wtsqrt","FT1001_mean","FT1001_min","FT1001_max","FT1001_q90","FT1001_q10","FT1001_16_mean","FT1001_16_min","FT1001_16_max","FT1001_16_q90","FT1001_16_q10","FT1001_var","FT1001_16_var","FT1001plast_mean","FT1001plast_var","PC5dist_mean","tmin_meangro_mean","Min.Tmp.Cld.M_mean","groseason_mean","tmean_4_mean","Latitude_mean","Latitude_mean2","Latitude_q10","Latitude_var","Longitude_mean","Longitude_q90","Ngenotypes","meanKin","meanGenD","treeDiv"
115,"115-A-mono-1-S","A",5,"mono",1,"S","CS77387","","","","","","","","","","","","","","","","","","","","MostGerm",19,NA,NA,NA,NA,"",NA,0.0626,0,1,25,50,75,75,"75",75,100,100,100,100,"","","","",0.250199920063936,50.875,50.875,50.875,50.875,50.875,50.5,50.5,50.5,50.5,50.5,0,0,-0.75,0,7.91471514011001,88.75,40,12,112,43.37,1880.9569,43.37,0,-5.49,-5.49,1,7.32260312387646,0,0
117,"117-A-pred-20-S","A",5,"pred",20,"S","CS77057","CS76836","CS76979","CS76739","CS76958","CS76978","CS77020","CS76996","CS77197","CS76632","CS76513","CS77179","CS77023","CS76999","CS77196","CS76409","CS76953","CS76706","CS76790","CS77126","MostGerm",16,7.5,NA,NA,NA,"",NA,0.505,6,0,0,0,1,1,"25",50,75,75,75,75,"","","","",0.710633520177595,71.9583333350825,46.125,106.45833335,91.8875000015,51.55,68.0000000035,35.5,112.6666667,99.49166667,41.575,336.957785180096,661.721491544561,-7.916666663165,313.816520731137,5.44069505250084,72.0218416305916,-40.85,7.9,86.15,45.498915,2070.15126617722,40.23086,25.1461932455526,20.46704865,82.199,20,6.28749989927763,1.01784889265935,35.9629981315474
122,"122-B-mono-1-C","B",1,"mono",1,"C","CS76770","","","","","","","","","","","","","","","","","","","","MostGerm",18,4.69,23.4,0.24,0.655,"",0.366,0.1637,8,0,0,0,0,0,"0",0,25,50,50,50,"","","","",0.404598566482878,66.125,66.125,66.125,66.125,66.125,60.25,60.25,60.25,60.25,60.25,0,0,-11.75,0,5.2561606867598,78.1111111111111,-3,9,89,51.4083,2642.81330889,51.4083,0,-0.6383,-0.6383,1,7.32260312387646,0,0
123,"123-B-mono-1-S","B",1,"mono",1,"S","CS77196","","","","","","","","","","","","","","","","","","","","MostGerm",18,1.97,29.3,0.08,NA,"sample not in envelope",NA,0.1032,12,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.32124756808418,90.04166666665,90.04166666665,90.04166666665,90.04166666665,90.04166666665,90.75,90.75,90.75,90.75,90.75,0,0,1.4166666667,0,5.49288940801601,37.375,0,8,109,40.4,1632.16,40.4,0,-4.77,-4.77,1,7.32260312387646,0,0
124,"124-B-pred-10-S","B",1,"pred",10,"S","CS76649","CS76994","CS77020","CS77387","CS76537","CS76513","CS77179","CS76650","CS76790","CS77126","","","","","","","","","","","MostGerm",18,2.78,NA,NA,NA,"",NA,0.0869,5,0,1,25,1,25,"50",50,75,75,75,75,"","","","",0.294788059459674,53.4875,50.875,57.5,56.0375,50.875,45.075,40,51.25,50.575,40.9,5.13350694444444,20.6534722222222,-16.825,92.6118055555555,7.58994465112938,60.6784812409812,-41.3,7.6,89.9,45.38095,2059.4306229025,38.896,39.6446648561111,14.3015373,73.1,10,6.38191378013507,0.896844195860225,18.775882880858
125,"125-B-mono-1-S","B",1,"mono",1,"S","CS77190","","","","","","","","","","","","","","","","","","","","MostGerm",18,1.56,NA,0.04,0.098,"",0.408,0.0254,3,0,0,0,0,0,"0",0,0,0,1,1,"","","","",0.159373774505092,71.375,71.375,71.375,71.375,71.375,57,57,57,57,57,0,0,-28.75,0,6.07105917298072,70.4444444444444,-12,9,68,42.38,1796.0644,42.38,0,1.73,1.73,1,7.32260312387646,0,0
127,"127-B-div-20-C","B",1,"div",20,"C","CS76572","CS76999","CS76998","CS77004","CS76979","CS76441","CS77028","CS76409","CS76649","CS77287","CS76774","CS76674","CS77387","CS76513","CS76632","CS76693","CS76739","CS77000","CS76741","CS77126","MostGerm",20,7.73,NA,NA,NA,"",NA,0.2662,10,0,1,1,25,25,"50",50,50,50,50,50,"","","","",0.515945733580577,72.4937500009175,42.125,109,89.5625,51.55,68.5541666685,32,114.25,92.51666667,42.35,281.404472797152,517.470230409908,-7.879166664835,291.653856180839,7.75110409191422,74.2014357864358,-31.55,8,91.5,44.333655,1965.47296565903,38.60197,39.5241870468158,19.2713015,51.64253,20,6.31575460065782,0.997330651470629,32.8954915429116
129,"129-B-mono-1-S","B",1,"mono",1,"S","CS78778","","","","","","","","","","","","","","","","","","","","MostGerm",19,3.63,NA,NA,NA,"",NA,0.0115,10,0,1,75,50,50,"75",75,100,100,100,100,"","","","",0.107238052947636,59,59,59,59,59,46,46,46,46,46,0,0,-26,0,8.53266860792365,60.5555555555556,-9,9,64,52.9,2798.41,52.9,0,-3.1,-3.1,1,7.32260312387646,0,0
131,"131-B-mono-1-S","B",1,"mono",1,"S","CS77004","","","","","","","","","","","","","","","","","","","","MostGerm",17,0.83,NA,0.06,0.201,"",0.299,0.113,10,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.336154726279432,81.5,81.5,81.5,81.5,81.5,71.75,71.75,71.75,71.75,71.75,0,0,-19.5,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,1749.71543616,41.8296,0,46.2831,46.2831,1,7.32260312387646,0,0
133,"133-B-pred-10-S","B",1,"pred",10,"S","CS77057","CS77190","CS77000","CS76979","CS76978","CS77020","CS77197","CS78848","CS77196","CS77126","","","","","","","","","","","MostGerm",18,4.82,NA,NA,NA,"",NA,0.0458,4,0,1,25,25,25,"50",50,50,75,75,75,"","","","",0.214009345590327,73.85416666683,51.625,91.458333335,90.183333333485,52.6375,68.566666667,40,96.66666667,91.341666667,42.25,255.113522383004,455.701851872667,-10.57499999966,164.597916682331,5.31080018020216,73.3326984126984,-48.5,7.7,85.5,45.59919,2079.2861286561,40.345,24.4884904987778,21.83567,82.554,10,6.26927645065209,1.09169637216995,23.7371039960725
134,"134-B-mono-1-C","B",1,"mono",1,"C","CS78841","","","","","","","","","","","","","","","","","","","","MostGerm",20,2.72,NA,NA,0.147,"",0,0.0233,5,0,0,0,0,0,"1",25,75,100,100,100,"","","","",0.152643375224737,67,67,67,67,67,61,61,61,61,61,0,0,-12,0,7.85291820890923,68.6,20,10,118,41.95,1759.8025,41.95,0,-7.45,-7.45,1,7.32260312387646,0,0
137,"137-B-div-20-S","B",1,"div",20,"S","CS77001","CS76979","CS76360","CS76649","CS76441","CS77387","CS77002","CS77033","CS76774","CS77126","CS76537","CS76958","CS77000","CS77006","CS77229","CS76741","CS76691","CS76632","CS76692","CS76978","MostGerm",16,0.64,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","","damaged",NA,69.422916666665,50.875,89.375,82.2125,51.9625,65.15,41,88.25,82.775,43.85,144.369385048628,210.170029236725,-8.54583333333,90.2898209104643,7.28404149825647,73.8935317460318,-75.1,7.15,85.5,46.17063,2131.7270745969,39.742,43.8595562316842,35.2757945,82.199,20,6.34116193314317,0.962804712959266,29.2663991562534
139,"139-B-div-10-S","B",1,"div",10,"S","CS76998","CS76769","CS76691","CS76958","CS76774","CS76674","CS76650","CS76692","CS77196","CS76706","","","","","","","","","","","MostGerm",19,1.36,NA,NA,NA,"",NA,0.1993,12,0,0,0,1,1,"1",1,1,1,1,1,"","","","",0.446430285710994,73.224999999995,53.75,90.04166666665,82.916666666665,55.4375,70.325,45.5,90.75,83.775,50.675,137.47422838968,189.798533944198,-5.79999999999,55.3645061813838,6.84708018105625,72.9944444444444,-59.6,7.2,97.1,44.87096,2013.4030513216,40.017,27.8783914382222,30.56831,79.748,10,6.32243330830447,1.01462226983473,22.6172556247535
140,"140-B-pred-20-C","B",1,"pred",20,"C","CS76836","CS76441","CS76689","CS77190","CS77000","CS76979","CS76739","CS76390","CS76769","CS76958","CS76978","CS77197","CS77023","CS76999","CS77006","CS76693","CS77004","CS76409","CS76953","CS76692","MostGerm",18,4.89,NA,NA,NA,"",NA,0.1432,15,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.37841775856849,82.0541666683325,68.875,106.45833335,91.8875000015,71.154166666665,80.60416667,57,112.6666667,99.49166667,67.9,92.6624817803841,218.280610605936,-2.899999996665,213.742397891508,6.72099040106895,80.5370202020203,-60.15,7.35,90.55,44.480675,1978.53044845562,40.23086,30.0180541398684,37.1338345,82.199,20,6.3387253406493,0.965182040575727,27.4822885773694
142,"142-B-mono-1-S","B",1,"mono",1,"S","CS76650","","","","","","","","","","","","","","","","","","","","MostGerm",13,1.52,NA,0.08,0.232,"",0.345,0.0926,20,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.304302481094059,53.75,53.75,53.75,53.75,53.75,51.25,51.25,51.25,51.25,51.25,0,0,-5,0,7.11095019098022,83.75,50,8,149,39.72,1577.6784,39.72,0,-6.89,-6.89,1,7.32260312387646,0,0
143,"143-B-mono-1-C","B",1,"mono",1,"C","CS78841","","","","","","","","","","","","","","","","","","","","MostGerm",19,1.62,23.2,0.09,0.193,"",0.466,0.0314,3,0,0,0,0,0,"0",0,0,1,50,50,"","","","",0.177200451466693,67,67,67,67,67,61,61,61,61,61,0,0,-12,0,7.85291820890923,68.6,20,10,118,41.95,1759.8025,41.95,0,-7.45,-7.45,1,7.32260312387646,0,0
144,"144-B-mono-1-S","B",1,"mono",1,"S","CS76390","","","","","","","","","","","","","","","","","","","","MostGerm",10,2.14,22.3,0.1,0.309,"",0.324,0.1125,11,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.335410196624968,79.375,79.375,79.375,79.375,79.375,75,75,75,75,75,0,0,-8.75,0,6.97181094764357,110.666666666667,-28,9,124,41.83,1749.7489,41.83,0,46.28,46.28,1,7.32260312387646,0,0
145,"145-B-mono-1-C","B",2,"mono",1,"C","CS76409","","","","","","","","","","","","","","","","","","","","MostGerm",15,0.66,21.2,0.07,0.149,"",0.47,0.0056,1,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.0748331477354788,88.16666668335,88.16666668335,88.16666668335,88.16666668335,88.16666668335,110.6666667,110.6666667,110.6666667,110.6666667,110.6666667,0,0,45.0000000333,0,6.43585996100691,53.5714285714286,-26,7,82,41.32,1707.3424,41.32,0,-1.34,-1.34,1,7.32260312387646,0,0
146,"146-B-mono-1-C","B",2,"mono",1,"C","CS76642","","","","","","","","","","","","","","","","","","","","FewGerm",10,1.15,NA,0.05,0.162,"",0.309,0.025,1,0,1,25,1,1,"50",50,50,75,75,75,"","","","",0.158113883008419,64,64,64,64,64,63.75,63.75,63.75,63.75,63.75,0,0,-0.5,0,6.52744217856443,77.375,43,8,143,39.84,1587.2256,39.84,0,-6.6,-6.6,1,7.32260312387646,0,0
149,"149-B-pred-20-C","B",2,"pred",20,"C","CS76886","CS76689","CS76998","CS77033","CS76721","CS77000","CS76979","CS76390","CS76769","CS76691","CS76958","CS76978","CS77197","CS77002","CS76693","CS78848","CS77196","CS77028","CS76409","CS76674","MostGerm",19,1.57,NA,NA,NA,"",NA,0.0049,2,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.07,82.90833333433,68.875,109,91.512500001665,73.32916666665,82.725000002,67,114.25,98.066666673,70.025,87.6106725269657,173.705482561509,-0.366666664660001,160.906725307471,6.56055890067507,77.5738257575758,-62.25,7.35,93.35,44.167605,1950.77733143603,39.74333,27.9335283499737,34.64055,82.199,20,6.27632382052866,1.07892129867891,33.4333314427519
150,"150-B-div-10-S","B",2,"div",10,"S","CS76790","CS77020","CS76649","CS77006","CS76390","CS76999","CS76689","CS76978","CS77023","CS76360","","","","","","","","","","","MostGerm",18,0.11,NA,NA,NA,"",NA,0.0026,4,0,0,1,0,0,"0",0,1,1,1,1,"","","","",0.0509901951359278,69.466666666665,52,95.75,83.6,52.675,65,40,98.25,82.5,40.9,203.10254629628,334.444444444444,-8.93333333333,82.6324074074211,7.21659196272701,86.9245057720059,-25.6,8.5,109.5,42.55038,1810.5348381444,38.01454,30.1554483595556,28.9154533,52.01079,10,6.40852875279864,0.889502507777109,18.7571495453982
152,"152-B-pred-20-S","B",2,"pred",20,"S","CS76886","CS76689","CS76998","CS77033","CS76721","CS77000","CS76979","CS76390","CS76769","CS76691","CS76958","CS76978","CS77197","CS77002","CS76693","CS78848","CS77196","CS77028","CS76409","CS76674","MostGerm",20,4.08,NA,NA,NA,"",NA,0.1272,18,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.35665109000254,82.90833333433,68.875,109,91.512500001665,73.32916666665,82.725000002,67,114.25,98.066666673,70.025,87.6106725269657,173.705482561509,-0.366666664660001,160.906725307471,6.56055890067507,77.5738257575758,-62.25,7.35,93.35,44.167605,1950.77733143603,39.74333,27.9335283499737,34.64055,82.199,20,6.27632382052866,1.07892129867891,33.4333314427519
153,"153-B-pred-20-C","B",2,"pred",20,"C","CS77057","CS76836","CS76886","CS77033","CS77190","CS76360","CS77000","CS77020","CS76537","CS76513","CS77023","CS76693","CS78848","CS77196","CS77028","CS76409","CS76650","CS76786","CS76642","CS77126","MostGerm",17,1.53,NA,NA,NA,"",NA,0.0448,7,0,0,1,1,1,"1",1,25,25,25,25,"","","","",0.211660104885167,72.6354166675825,50.5,109,92.375000001485,52.6375,68.9291666685,40,114.25,99.49166667,42.475,324.536526894643,568.371546206355,-7.412499998165,270.763505301683,6.87485501877054,69.4147817460318,-27.35,7.35,99.85,43.63965,1904.4190521225,38.59654,29.7764291415789,18.498997,54.056,20,6.23687023875893,1.11669171339906,37.8482302878174
154,"154-B-div-20-C","B",2,"div",20,"C","CS76572","CS76689","CS76650","CS76769","CS76836","CS76642","CS77028","CS76706","CS76953","CS76994","CS76513","CS76692","CS76739","CS76537","CS76409","CS76886","CS76770","CS77179","CS76996","CS77196","MostGerm",18,1.14,NA,NA,NA,"",NA,0.0257,6,0,1,1,1,1,"50",50,25,25,25,25,"","","","",0.160312195418814,71.556250001665,46.125,109,93.445833336485,53.4625,67.81666667,35.5,114.25,110.8666667,41.7,336.018507950272,609.378362886199,-7.47916666333,291.42900245057,7.28089152145176,60.8901966089466,-33.85,7.1,89.85,43.70737,1910.3341923169,38.95907,24.1890593285263,16.591562,73.1,20,6.26891519512958,1.05364277991643,38.0987741711597
155,"155-B-mono-1-S","B",2,"mono",1,"S","CS77028","","","","","","","","","","","","","","","","","","","","MostGerm",20,5.25,26,0.14,0.603,"",0.232,0.3581,17,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.598414572015087,109,109,109,109,109,114.25,114.25,114.25,114.25,114.25,0,0,10.5,0,7.09644356932009,74.4285714285714,-10,7,116,38.7833,1504.14435889,38.7833,0,48.5517,48.5517,1,7.32260312387646,0,0
156,"156-B-mono-1-C","B",2,"mono",1,"C","CS77197","","","","","","","","","","","","","","","","","","","","MostGerm",20,1.98,35.3,0.07,0.265,"",0.264,0.2382,18,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.488057373676497,91.458333335,91.458333335,91.458333335,91.458333335,91.458333335,96.66666667,96.66666667,96.66666667,96.66666667,96.66666667,0,0,10.41666667,0,4.92892542933891,48.375,-1,8,99,40.93,1675.2649,40.93,0,-3.31,-3.31,1,7.32260312387646,0,0
157,"157-B-div-2-C","B",2,"div",2,"C","CS76513","CS77000","","","","","","","","","","","","","","","","","","","MostGerm",20,0.92,NA,NA,NA,"",NA,0.0507,11,0,0,0,1,50,"50",50,75,75,75,75,"","","","",0.225166604983954,70.25,57.5,83,80.45,60.05,63.125,43.5,82.75,78.825,47.425,325.125,770.28125,-14.25,378.125,6.10059401295679,93.2083333333335,-25,8.5,101,46.5884,2170.47901456,42.78136,45.29235488,27.28577,42.483634,2,6.77984450196129,0.553688904238414,4.99517990120359
158,"158-B-mono-1-S","B",2,"mono",1,"S","CS76958","","","","","","","","","","","","","","","","","","","","MostGerm",19,3.12,27.4,0.12,0.455,"",0.264,0.0501,0,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.223830292855994,82.125,82.125,82.125,82.125,82.125,79.5,79.5,79.5,79.5,79.5,0,0,-5.25,0,4.29605563098859,88,-206,5,35,51.34,2635.7956,51.34,0,82.16,82.16,1,7.32260312387646,0,0
159,"159-B-mono-1-C","B",2,"mono",1,"C","CS76706","","","","","","","","","","","","","","","","","","","","MostGerm",20,1.86,NA,NA,NA,"",NA,0.0444,0,0,1,50,75,100,"100",100,100,100,100,100,"","","","",0.210713075057055,55.625,55.625,55.625,55.625,55.625,45.5,45.5,45.5,45.5,45.5,0,0,-20.25,0,4.94417205022048,64.1111111111111,-36,9,81,48.4,2342.56,48.4,0,8.77,8.77,1,7.32260312387646,0,0
161,"161-B-mono-1-C","B",2,"mono",1,"C","CS76790","","","","","","","","","","","","","","","","","","","","MostGerm",20,0.5,NA,0.06,0.127,"",0.472,0.0232,0,0,0,25,50,75,"75",100,100,100,100,100,"","","","",0.152315462117278,55.875,55.875,55.875,55.875,55.875,50.5,50.5,50.5,50.5,50.5,0,0,-10.75,0,5.88185656524076,76.7272727272727,10,11,109,47.4,2246.76,47.4,0,0.683333,0.683333,1,7.32260312387646,0,0
165,"165-B-mono-1-C","B",2,"mono",1,"C","CS77196","","","","","","","","","","","","","","","","","","","","MostGerm",20,1.49,23.2,0.09,0.428,"",0.21,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","","",NA,90.04166666665,90.04166666665,90.04166666665,90.04166666665,90.04166666665,90.75,90.75,90.75,90.75,90.75,0,0,1.4166666667,0,5.49288940801601,37.375,0,8,109,40.4,1632.16,40.4,0,-4.77,-4.77,1,7.32260312387646,0,0
167,"167-B-div-10-S","B",2,"div",10,"S","CS77001","CS77197","CS77387","CS76706","CS76513","CS76473","CS76774","CS77287","CS76994","CS76958","","","","","","","","","","","MostGerm",18,3.21,NA,NA,NA,"",NA,0.0838,3,0,0,1,25,25,"50",50,75,0,1,1,"","","","",0.289482296522603,61.591666667,42.125,91.458333335,83.0583333335,50,55.633333334,32,96.66666667,81.216666667,40.325,224.019984581228,400.833642013136,-11.916666666,180.35956792358,7.53050048157293,66.1841414141415,-61.5,7.7,82,45.27501,2049.8265305001,40.842,19.3013797654445,27.139484,74.48597,10,6.36328935930391,0.927928484340714,19.6124001670187
168,"168-B-mono-1-C","B",2,"mono",1,"C","CS76953","","","","","","","","","","","","","","","","","","","","MostGerm",20,4.4,32.4,0.24,0.998,"",0.24,0.3589,17,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.599082632030006,106.45833335,106.45833335,106.45833335,106.45833335,106.45833335,112.6666667,112.6666667,112.6666667,112.6666667,112.6666667,0,0,12.4166667,0,7.73387067251798,88.7142857142857,-1,7,124,38.9786,1519.33125796,38.9786,0,48.5594,48.5594,1,7.32260312387646,0,0
169,"169-B-mono-1-S","B",3,"mono",1,"S","CS76695","","","","","","","","","","","","","","","","","","","","MostGerm",19,9.85,30.7,0.39,1.571,"",0.248,0.0174,0,0,0,0,0,0,"0",0,1,25,25,25,"","","","",0.131909059582729,59.666666665,59.666666665,59.666666665,59.666666665,59.666666665,60.33333333,60.33333333,60.33333333,60.33333333,60.33333333,0,0,1.33333333,0,10.3177984151405,95,71,7,150,36.52,1333.7104,36.52,0,-5.27,-5.27,1,7.32260312387646,0,0
170,"170-B-div-2-S","B",3,"div",2,"S","CS76854","CS77229","","","","","","","","","","","","","","","","","","","MostGerm",16,1.18,NA,NA,NA,"",NA,0.0904,0,0,0,0,1,1,"1",25,50,75,75,75,"","","","",0.300665927567458,59.875,52.5,67.25,65.775,53.975,52.125,45,59.25,57.825,46.425,108.78125,101.53125,-15.5,0.5,6.95604227009794,67.4583333333333,15,10,99,42.72,1824.9984,42.248,0.6962,-6.2,-5.8,2,6.83535093859859,0.473258054489646,3.40252606750535
171,"171-B-pred-20-C","B",3,"pred",20,"C","CS76854","CS76770","CS78778","CS76649","CS76360","CS76994","CS77107","CS77020","CS76996","CS77387","CS76537","CS76513","CS76695","CS76650","CS76786","CS76642","CS76706","CS76572","CS77126","CS76473","MostGerm",19,23.02,NA,NA,NA,"",NA,1.1545,2,0,25,25,50,75,"100",100,100,100,100,100,"","","","",1.07447661677674,56.21458333325,46.125,67.5,64.2125,50.8375,48.7291666665,35.5,66.5,60.674999997,40.9,32.120481541792,76.166575288326,-14.9708333335,125.451224409484,8.69777899470851,65.8831962481963,-22.5,7.6,92.75,44.331055,1965.24243741302,37.222,35.9595164341842,11.703852,73.1,20,6.33199984628064,0.949241923570385,30.6401053084503
172,"172-B-pred-20-C","B",3,"pred",20,"C","CS76854","CS77057","CS76741","CS76770","CS78778","CS78841","CS76996","CS77287","CS77387","CS76537","CS76632","CS76513","CS77179","CS76774","CS76695","CS77229","CS77001","CS76642","CS76790","CS76572","MostGerm",18,24.77,NA,NA,NA,"",NA,0.8487,0,0,1,25,50,50,"100",100,100,100,100,100,"","","","",0.921249151967045,58.3875,42.125,67.708333335,67.275,50.4,51.4125,32,65.66666667,63.075,41.125,56.193000732405,97.2174524872515,-13.95,112.93230993962,7.37801633447184,68.7504004329004,-7.05,8.5,94.1,44.761255,2003.56994917502,39.553,24.8909425994474,4.62182865,14.0873100000001,20,6.34476748974392,0.953273068717965,31.6369199233167
173,"173-B-mono-1-C","B",3,"mono",1,"C","CS78841","","","","","","","","","","","","","","","","","","","","MostGerm",19,21.05,31.6,0.34,1.157,"",0.294,0.6345,0,0,0,0,0,1,"50",75,100,100,100,100,"","","","",0.796555082841105,67,67,67,67,67,61,61,61,61,61,0,0,-12,0,7.85291820890923,68.6,20,10,118,41.95,1759.8025,41.95,0,-7.45,-7.45,1,7.32260312387646,0,0
174,"174-B-mono-1-C","B",3,"mono",1,"C","CS77000","","","","","","","","","","","","","","","","","","","","MostGerm",17,10.78,38.1,0.58,2.491,"",0.233,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","","",NA,83,83,83,83,83,82.75,82.75,82.75,82.75,82.75,0,0,-0.5,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,1749.71543616,41.8296,0,46.2831,46.2831,1,7.32260312387646,0,0
175,"175-B-mono-1-S","B",3,"mono",1,"S","CS76770","","","","","","","","","","","","","","","","","","","","MostGerm",17,15.12,36.3,0.37,1.201,"",0.308,0.3258,2,0,0,0,1,1,"25",50,75,75,75,75,"","","","",0.570788927713213,66.125,66.125,66.125,66.125,66.125,60.25,60.25,60.25,60.25,60.25,0,0,-11.75,0,5.2561606867598,78.1111111111111,-3,9,89,51.4083,2642.81330889,51.4083,0,-0.6383,-0.6383,1,7.32260312387646,0,0
176,"176-B-mono-1-S","B",3,"mono",1,"S","CS76774","","","","","","","","","","","","","","","","","","","","MostGerm",18,15.56,29.4,0.61,2.057,"",0.297,0.0822,4,0,0,0,0,0,"0",0,1,25,25,25,"","","","",0.286705423736629,67.708333335,67.708333335,67.708333335,67.708333335,67.708333335,65.66666667,65.66666667,65.66666667,65.66666667,65.66666667,0,0,-4.08333333,0,5.51733684093654,61.625,22,8,138,40.05,1604.0025,40.05,0,-4.65,-4.65,1,7.32260312387646,0,0
177,"177-B-pred-10-S","B",3,"pred",10,"S","CS77000","CS76739","CS76691","CS77023","CS76999","CS76693","CS77028","CS76409","CS76953","CS76692","","","","","","","","","","","MostGerm",17,6.89,NA,NA,NA,"",NA,0.4102,6,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.640468578464237,89.9458333365,80.16666666665,109,106.712500015,81.254166666665,92.366666673,74.33333333,114.25,112.82500003,76.283333333,112.590682927895,239.563580546197,4.841666673,272.928163948542,8.04935568949457,75.5928571428572,-75.1,6.3,90.7,43.73517,1912.7650949289,38.77903,32.583614249,46.96304,79.48,10,6.42048126056598,0.897918624812348,15.7779226360971
178,"178-B-mono-1-C","B",3,"mono",1,"C","CS76958","","","","","","","","","","","","","","","","","","","","MostGerm",14,5.82,29.3,0.36,1.301,"",0.277,NA,0,0,0,0,0,0,"0",0,0,0,0,0,"","","","",NA,82.125,82.125,82.125,82.125,82.125,79.5,79.5,79.5,79.5,79.5,0,0,-5.25,0,4.29605563098859,88,-206,5,35,51.34,2635.7956,51.34,0,82.16,82.16,1,7.32260312387646,0,0
179,"179-B-mono-1-C","B",3,"mono",1,"C","CS76572","","","","","","","","","","","","","","","","","","","","MostGerm",20,12.31,28.9,0.24,1.04,"",0.231,0.3794,5,0,0,0,75,75,"75",75,100,100,100,100,"","","","",0.61595454377738,67.5,67.5,67.5,67.5,67.5,53.25,53.25,53.25,53.25,53.25,0,0,-28.5,0,16.4954042996695,24,-115,2,-46,47.04,2212.7616,47.04,0,10.51,10.51,1,7.32260312387646,0,0
180,"180-B-mono-1-C","B",3,"mono",1,"C","CS76441","","","","","","","","","","","","","","","","","","","","MostGerm",18,13.05,27.2,0.37,1.403,"",0.264,0.0239,6,0,0,0,0,0,"0",0,0,0,1,1,"","","","",0.154596248337403,77.75,77.75,77.75,77.75,77.75,74,74,74,74,74,0,0,-7.5,0,11.4615339636812,59.7777777777778,-12,9,64,56.5459,3197.43880681,56.5459,0,-4.79821,-4.79821,1,7.32260312387646,0,0
181,"181-B-mono-1-S","B",3,"mono",1,"S","CS78778","","","","","","","","","","","","","","","","","","","","MostGerm",17,NA,NA,0.13,0.536,"",0.243,0.2094,0,0,1,25,75,75,"100",100,100,100,100,100,"","","","",0.457602447545902,59,59,59,59,59,46,46,46,46,46,0,0,-26,0,8.53266860792365,60.5555555555556,-9,9,64,52.9,2798.41,52.9,0,-3.1,-3.1,1,7.32260312387646,0,0
183,"183-B-mono-1-C","B",3,"mono",1,"C","CS78848","","","","","","","","","","","","","","","","","","","","FewGerm",3,1.62,32.2,0.34,1.178,"",0.289,0.0506,2,0,0,1,75,25,"25",25,25,25,25,25,"","","","",0.22494443758404,81.25,81.25,81.25,81.25,81.25,73,73,73,73,73,0,0,-16.5,0,5.90570318422391,70.25,35,8,141,39.85,1588.0225,39.85,0,-6.04,-6.04,1,7.32260312387646,0,0
184,"184-B-mono-1-C","B",3,"mono",1,"C","CS76739","","","","","","","","","","","","","","","","","","","","MostGerm",17,19.57,36.9,0.4,1.507,"",0.265,1.1579,13,0,0,0,0,0,"0",0,0,0,0,0,"","","","",1.0760576192751,81.375,81.375,81.375,81.375,81.375,76.5,76.5,76.5,76.5,76.5,0,0,-9.75,0,4.90198242038402,50.5,-9,8,89,40.37,1629.7369,40.37,0,-5.74,-5.74,1,7.32260312387646,0,0
185,"185-B-mono-1-C","B",3,"mono",1,"C","CS77000","","","","","","","","","","","","","","","","","","","","MostGerm",16,10.8,34.1,0.22,0.83,"",0.265,0.0813,2,0,0,0,0,0,"0",0,0,0,0,0,"","","","",0.285131548587665,83,83,83,83,83,82.75,82.75,82.75,82.75,82.75,0,0,-0.5,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,1749.71543616,41.8296,0,46.2831,46.2831,1,7.32260312387646,0,0
