"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"333",-0.0288106857721844,-0.0288106857721844,-0.0288106857721844,0.0174647169024855,0.0174647169024855,0.0174647169024855,0.0643730543907319,0.0643730543907319,0.0643730543907319,0.0111718988038184,0.0111718988038184,0.0111718988038184,-0.00354475450081331,-0.00354475450081331,-0.00354475450081331,-0.0279714045088266,-0.0279714045088266,-0.0279714045088266,-0.0552244047124101,-0.0552244047124101,-0.0552244047124101,-0.0159311310544125,-0.0159311310544125,-0.0159311310544125,0.0360983467107309,0.0360983467107309,0.0360983467107309
"38",-0.0368387018780053,-0.0368387018780053,-0.0368387018780053,0.0221737648837639,0.0221737648837639,0.0221737648837639,0.0663683823181285,0.0663683823181285,0.0663683823181285,0.0113035538061065,0.0113035538061065,0.0113035538061065,-0.00138731778307232,-0.00138731778307232,-0.00138731778307232,-0.0557922250036951,-0.0557922250036951,-0.0557922250036951,-0.100964685436528,-0.100964685436528,-0.100964685436528,-0.0818119364899785,-0.0818119364899785,-0.0818119364899785,0.0755967855759362,0.0755967855759362,0.0755967855759362
"44",-0.0345334522197036,-0.0345334522197036,-0.0345334522197036,0.0277868603613392,0.0277868603613392,0.0277868603613392,0.0709525602412247,0.0709525602412247,0.0709525602412247,0.0107678830439528,0.0107678830439528,0.0107678830439528,-0.00287808101160742,-0.00287808101160742,-0.00287808101160742,-0.0216336702481702,-0.0216336702481702,-0.0216336702481702,-0.0426535354418569,-0.0426535354418569,-0.0426535354418569,0.0185026082500195,0.0185026082500195,0.0185026082500195,0.0290437114604544,0.0290437114604544,0.0290437114604544
"266",-0.0156759669416191,-0.0156759669416191,-0.0156759669416191,0.0693245218370351,0.0693245218370351,0.0693245218370351,0.0595711841277175,0.0595711841277175,0.0595711841277175,-0.00726426451337256,-0.00726426451337256,-0.00726426451337256,-0.00587041758414481,-0.00587041758414481,-0.00587041758414481,-0.0222373037505238,-0.0222373037505238,-0.0222373037505238,0.0684023303275124,0.0684023303275124,0.0684023303275124,0.0115966405867954,0.0115966405867954,0.0115966405867954,-0.212030733138708,-0.212030733138708,-0.212030733138708
"306",-0.0263336387981743,-0.0263336387981743,-0.0263336387981743,0.0460217971971162,0.0460217971971162,0.0460217971971162,0.109164839036402,0.109164839036402,0.109164839036402,0.0182246905529911,0.0182246905529911,0.0182246905529911,-0.00839779894992138,-0.00839779894992138,-0.00839779894992138,-0.0532491174398846,-0.0532491174398846,-0.0532491174398846,-0.0813374509012233,-0.0813374509012233,-0.0813374509012233,0.125537205399183,0.125537205399183,0.125537205399183,-0.00771425607350696,-0.00771425607350696,-0.00771425607350696
"126",-0.0273006164982636,-0.0273006164982636,-0.0273006164982636,0.0484591998187294,0.0484591998187294,0.0484591998187294,0.119461721006618,0.119461721006618,0.119461721006618,0.018264761129856,0.018264761129856,0.018264761129856,-0.00686033657292104,-0.00686033657292104,-0.00686033657292104,-0.059722510269739,-0.059722510269739,-0.059722510269739,-0.0831990932419934,-0.0831990932419934,-0.0831990932419934,0.128485641846961,0.128485641846961,0.128485641846961,-0.0102666653675489,-0.0102666653675489,-0.0102666653675489
"410",-0.0415039856747871,-0.0415039856747871,-0.0415039856747871,0.0204926820810885,0.0204926820810885,0.0204926820810885,0.0737159287097473,0.0737159287097473,0.0737159287097473,0.0129396412188786,0.0129396412188786,0.0129396412188786,-0.00326334551023316,-0.00326334551023316,-0.00326334551023316,-0.0894465613863102,-0.0894465613863102,-0.0894465613863102,-0.176181566212061,-0.176181566212061,-0.176181566212061,-0.124054725872928,-0.124054725872928,-0.124054725872928,0.147265931817377,0.147265931817377,0.147265931817377
"10",-0.074467224966568,-0.074467224966568,-0.074467224966568,0.159725426941571,0.159725426941571,0.159725426941571,-0.279742228210325,-0.279742228210325,-0.279742228210325,-0.0166304604353655,-0.0166304604353655,-0.0166304604353655,0.00924539565092674,0.00924539565092674,0.00924539565092674,0.00741303811128148,0.00741303811128148,0.00741303811128148,0.0302518741604737,0.0302518741604737,0.0302518741604737,0.0507361464587608,0.0507361464587608,0.0507361464587608,0.0113311909851851,0.0113311909851851,0.0113311909851851
"15",-0.00839887615488749,-0.00839887615488749,-0.00839887615488749,0.0734443409608909,0.0734443409608909,0.0734443409608909,0.0861685545325552,0.0861685545325552,0.0861685545325552,-0.00138992811192408,-0.00138992811192408,-0.00138992811192408,-0.00984731698547509,-0.00984731698547509,-0.00984731698547509,-0.0233099027235158,-0.0233099027235158,-0.0233099027235158,0.0973931597222164,0.0973931597222164,0.0973931597222164,0.0111536702619252,0.0111536702619252,0.0111536702619252,-0.211059319851884,-0.211059319851884,-0.211059319851884
"35",0.516880429001052,0.516880429001052,0.516880429001052,-0.00367629026107655,-0.00367629026107655,-0.00367629026107655,-0.0173295530909147,-0.0173295530909147,-0.0173295530909147,-0.607866191971562,-0.607866191971562,-0.607866191971562,0.582462836354342,0.582462836354342,0.582462836354342,-0.0379437997504165,-0.0379437997504165,-0.0379437997504165,-0.0370352721009565,-0.0370352721009565,-0.0370352721009565,-0.00643579047976963,-0.00643579047976963,-0.00643579047976963,0.0195990601469665,0.0195990601469665,0.0195990601469665
"37",-0.0424043850071366,-0.0424043850071366,-0.0424043850071366,0.0753049221444478,0.0753049221444478,0.0753049221444478,-0.119440009471304,-0.119440009471304,-0.119440009471304,-0.0074865623988093,-0.0074865623988093,-0.0074865623988093,0.00375755730000892,0.00375755730000892,0.00375755730000892,0.00162142237230459,0.00162142237230459,0.00162142237230459,0.00257005630458344,0.00257005630458344,0.00257005630458344,0.0113780373915356,0.0113780373915356,0.0113780373915356,0.0122080074862929,0.0122080074862929,0.0122080074862929
"39",-0.0414827500610772,-0.0414827500610772,-0.0414827500610772,-0.0599919167402759,-0.0599919167402759,-0.0599919167402759,0.049182451887926,0.049182451887926,0.049182451887926,0.00536217760530147,0.00536217760530147,0.00536217760530147,-0.000184377901891595,-0.000184377901891595,-0.000184377901891595,-0.0543802793902123,-0.0543802793902123,-0.0543802793902123,-0.181238768220381,-0.181238768220381,-0.181238768220381,-0.212569801757261,-0.212569801757261,-0.212569801757261,0.312945059724998,0.312945059724998,0.312945059724998
"67",0.0135553900958685,0.0135553900958685,0.0135553900958685,0.0337510741343044,0.0337510741343044,0.0337510741343044,0.119830110660984,0.119830110660984,0.119830110660984,0.0199353923314519,0.0199353923314519,0.0199353923314519,-0.00904257681671077,-0.00904257681671077,-0.00904257681671077,-0.103109431569567,-0.103109431569567,-0.103109431569567,-0.158489736759529,-0.158489736759529,-0.158489736759529,0.335495804665403,0.335495804665403,0.335495804665403,-0.0939950970311139,-0.0939950970311139,-0.0939950970311139
"71",-0.039614374484466,-0.039614374484466,-0.039614374484466,-0.113188512163449,-0.113188512163449,-0.113188512163449,-0.00030756280707489,-0.00030756280707489,-0.00030756280707489,-0.00187472207566926,-0.00187472207566926,-0.00187472207566926,0.00194045366562835,0.00194045366562835,0.00194045366562835,-0.021346855785206,-0.021346855785206,-0.021346855785206,-0.0716977426705341,-0.0716977426705341,-0.0716977426705341,-0.0830742796391713,-0.0830742796391713,-0.0830742796391713,0.134831112406506,0.134831112406506,0.134831112406506
"87",0.0217302107291336,0.0217302107291336,0.0217302107291336,0.0579046621261571,0.0579046621261571,0.0579046621261571,0.0904144307416119,0.0904144307416119,0.0904144307416119,-0.0114325197987837,-0.0114325197987837,-0.0114325197987837,-0.00148431390957512,-0.00148431390957512,-0.00148431390957512,-0.0261397905143446,-0.0261397905143446,-0.0261397905143446,0.0482778978330039,0.0482778978330039,0.0482778978330039,0.030725570033359,0.030725570033359,0.030725570033359,-0.131827911865245,-0.131827911865245,-0.131827911865245
"132",-0.0117015526519939,-0.0117015526519939,-0.0117015526519939,0.0399013578237008,0.0399013578237008,0.0399013578237008,0.119255397822521,0.119255397822521,0.119255397822521,0.0206477199341044,0.0206477199341044,0.0206477199341044,-0.00796355614853916,-0.00796355614853916,-0.00796355614853916,-0.0807101679270701,-0.0807101679270701,-0.0807101679270701,-0.114168979941037,-0.114168979941037,-0.114168979941037,0.211003187082388,0.211003187082388,0.211003187082388,-0.0494662867802934,-0.0494662867802934,-0.0494662867802934
"136",-0.0442947775161711,-0.0442947775161711,-0.0442947775161711,-0.238496129670581,-0.238496129670581,-0.238496129670581,-0.0611722051939433,-0.0611722051939433,-0.0611722051939433,-0.0106499699055672,-0.0106499699055672,-0.0106499699055672,0.00102783482021315,0.00102783482021315,0.00102783482021315,0.00163628054531806,0.00163628054531806,0.00163628054531806,0.0174099707086595,0.0174099707086595,0.0174099707086595,-0.00015812028378747,-0.00015812028378747,-0.00015812028378747,0.00931271863673313,0.00931271863673313,0.00931271863673313
"141",0.0217302107291336,0.0217302107291336,0.0217302107291336,0.0579046621261571,0.0579046621261571,0.0579046621261571,0.0904144307416119,0.0904144307416119,0.0904144307416119,-0.0114325197987837,-0.0114325197987837,-0.0114325197987837,-0.00148431390957512,-0.00148431390957512,-0.00148431390957512,-0.0261397905143446,-0.0261397905143446,-0.0261397905143446,0.0482778978330039,0.0482778978330039,0.0482778978330039,0.030725570033359,0.030725570033359,0.030725570033359,-0.131827911865245,-0.131827911865245,-0.131827911865245
"147",-0.0391274902019095,-0.0391274902019095,-0.0391274902019095,0.031898089227479,0.031898089227479,0.031898089227479,0.0775881889205643,0.0775881889205643,0.0775881889205643,0.0132325613280364,0.0132325613280364,0.0132325613280364,-0.00397600318417641,-0.00397600318417641,-0.00397600318417641,-0.0384301930102491,-0.0384301930102491,-0.0384301930102491,-0.0579054501772155,-0.0579054501772155,-0.0579054501772155,-0.0096919829339762,-0.0096919829339762,-0.0096919829339762,0.0407872262886807,0.0407872262886807,0.0407872262886807
"148",-0.0403429584420143,-0.0403429584420143,-0.0403429584420143,-0.00481726508571853,-0.00481726508571853,-0.00481726508571853,0.0689817293749709,0.0689817293749709,0.0689817293749709,0.00935442124802631,0.00935442124802631,0.00935442124802631,0.000181722794177592,0.000181722794177592,0.000181722794177592,-0.130126405322381,-0.130126405322381,-0.130126405322381,-0.279635769244428,-0.279635769244428,-0.279635769244428,-0.342780329173683,-0.342780329173683,-0.342780329173683,0.310192883233228,0.310192883233228,0.310192883233228
"162",-0.039614374484466,-0.039614374484466,-0.039614374484466,-0.113188512163449,-0.113188512163449,-0.113188512163449,-0.00030756280707489,-0.00030756280707489,-0.00030756280707489,-0.00187472207566926,-0.00187472207566926,-0.00187472207566926,0.00194045366562835,0.00194045366562835,0.00194045366562835,-0.021346855785206,-0.021346855785206,-0.021346855785206,-0.0716977426705341,-0.0716977426705341,-0.0716977426705341,-0.0830742796391713,-0.0830742796391713,-0.0830742796391713,0.134831112406506,0.134831112406506,0.134831112406506
"163",0.516880429001052,0.516880429001052,0.516880429001052,-0.00367629026107655,-0.00367629026107655,-0.00367629026107655,-0.0173295530909147,-0.0173295530909147,-0.0173295530909147,-0.607866191971562,-0.607866191971562,-0.607866191971562,0.582462836354342,0.582462836354342,0.582462836354342,-0.0379437997504165,-0.0379437997504165,-0.0379437997504165,-0.0370352721009565,-0.0370352721009565,-0.0370352721009565,-0.00643579047976963,-0.00643579047976963,-0.00643579047976963,0.0195990601469665,0.0195990601469665,0.0195990601469665
"164",-0.0527049371980736,-0.0527049371980736,-0.0527049371980736,-0.314618472827919,-0.314618472827919,-0.314618472827919,-0.0874155541179033,-0.0874155541179033,-0.0874155541179033,-0.0164514199338504,-0.0164514199338504,-0.0164514199338504,-0.00099452548691088,-0.00099452548691088,-0.00099452548691088,0.00208702888650486,0.00208702888650486,0.00208702888650486,0.0718552638292986,0.0718552638292986,0.0718552638292986,0.0584296489166957,0.0584296489166957,0.0584296489166957,-0.0470424081616692,-0.0470424081616692,-0.0470424081616692
"182",-0.071980023444979,-0.071980023444979,-0.071980023444979,0.155889332323652,0.155889332323652,0.155889332323652,-0.269664021007055,-0.269664021007055,-0.269664021007055,-0.0171735591254799,-0.0171735591254799,-0.0171735591254799,0.0091585672393887,0.0091585672393887,0.0091585672393887,0.00571566426221131,0.00571566426221131,0.00571566426221131,0.0239429457699066,0.0239429457699066,0.0239429457699066,0.0414866779025781,0.0414866779025781,0.0414866779025781,0.0105109035538666,0.0105109035538666,0.0105109035538666
"196",-0.0424043850071366,-0.0424043850071366,-0.0424043850071366,0.0753049221444478,0.0753049221444478,0.0753049221444478,-0.119440009471304,-0.119440009471304,-0.119440009471304,-0.0074865623988093,-0.0074865623988093,-0.0074865623988093,0.00375755730000892,0.00375755730000892,0.00375755730000892,0.00162142237230459,0.00162142237230459,0.00162142237230459,0.00257005630458344,0.00257005630458344,0.00257005630458344,0.0113780373915356,0.0113780373915356,0.0113780373915356,0.0122080074862929,0.0122080074862929,0.0122080074862929
"198",-0.0471915406873352,-0.0471915406873352,-0.0471915406873352,0.122534656850936,0.122534656850936,0.122534656850936,-0.189905180132756,-0.189905180132756,-0.189905180132756,-0.0169524030629124,-0.0169524030629124,-0.0169524030629124,0.00949814606682009,0.00949814606682009,0.00949814606682009,0.013009602415902,0.013009602415902,0.013009602415902,0.00518195447818705,0.00518195447818705,0.00518195447818705,-0.0235642017346747,-0.0235642017346747,-0.0235642017346747,0.0225727416791211,0.0225727416791211,0.0225727416791211
"215",-0.0442947775161711,-0.0442947775161711,-0.0442947775161711,-0.238496129670581,-0.238496129670581,-0.238496129670581,-0.0611722051939433,-0.0611722051939433,-0.0611722051939433,-0.0106499699055672,-0.0106499699055672,-0.0106499699055672,0.00102783482021315,0.00102783482021315,0.00102783482021315,0.00163628054531806,0.00163628054531806,0.00163628054531806,0.0174099707086595,0.0174099707086595,0.0174099707086595,-0.00015812028378747,-0.00015812028378747,-0.00015812028378747,0.00931271863673313,0.00931271863673313,0.00931271863673313
"229",-0.0542468569163063,-0.0542468569163063,-0.0542468569163063,-0.338207857002718,-0.338207857002718,-0.338207857002718,-0.0946394457048516,-0.0946394457048516,-0.0946394457048516,-0.0177441106262789,-0.0177441106262789,-0.0177441106262789,0.000128050906880675,0.000128050906880675,0.000128050906880675,0.00267299192296855,0.00267299192296855,0.00267299192296855,0.0763927095890014,0.0763927095890014,0.0763927095890014,0.0629740790002207,0.0629740790002207,0.0629740790002207,-0.0530758262558058,-0.0530758262558058,-0.0530758262558058
"239",-0.0170556890511305,-0.0170556890511305,-0.0170556890511305,0.0638666399880719,0.0638666399880719,0.0638666399880719,0.116897871287827,0.116897871287827,0.116897871287827,0.00988035919595923,0.00988035919595923,0.00988035919595923,-0.00767973569298312,-0.00767973569298312,-0.00767973569298312,0.0580931827549646,0.0580931827549646,0.0580931827549646,0.237352001194654,0.237352001194654,0.237352001194654,-0.116503106733445,-0.116503106733445,-0.116503106733445,0.0431294062000473,0.0431294062000473,0.0431294062000473
"261",-0.0295194108305812,-0.0295194108305812,-0.0295194108305812,-0.00280407323392316,-0.00280407323392316,-0.00280407323392316,0.0786818085441454,0.0786818085441454,0.0786818085441454,0.01094927081045,0.01094927081045,0.01094927081045,-0.00487434073115029,-0.00487434073115029,-0.00487434073115029,-0.031090380757441,-0.031090380757441,-0.031090380757441,-0.0735161850845155,-0.0735161850845155,-0.0735161850845155,-0.0322565077359868,-0.0322565077359868,-0.0322565077359868,0.0833961323614912,0.0833961323614912,0.0833961323614912
"269",-0.0414827500610772,-0.0414827500610772,-0.0414827500610772,-0.0599919167402759,-0.0599919167402759,-0.0599919167402759,0.049182451887926,0.049182451887926,0.049182451887926,0.00536217760530147,0.00536217760530147,0.00536217760530147,-0.000184377901891595,-0.000184377901891595,-0.000184377901891595,-0.0543802793902123,-0.0543802793902123,-0.0543802793902123,-0.181238768220381,-0.181238768220381,-0.181238768220381,-0.212569801757261,-0.212569801757261,-0.212569801757261,0.312945059724998,0.312945059724998,0.312945059724998
"274",-0.0117015526519939,-0.0117015526519939,-0.0117015526519939,0.0399013578237008,0.0399013578237008,0.0399013578237008,0.119255397822521,0.119255397822521,0.119255397822521,0.0206477199341044,0.0206477199341044,0.0206477199341044,-0.00796355614853916,-0.00796355614853916,-0.00796355614853916,-0.0807101679270701,-0.0807101679270701,-0.0807101679270701,-0.114168979941037,-0.114168979941037,-0.114168979941037,0.211003187082388,0.211003187082388,0.211003187082388,-0.0494662867802934,-0.0494662867802934,-0.0494662867802934
"343",-0.0391274902019095,-0.0391274902019095,-0.0391274902019095,0.031898089227479,0.031898089227479,0.031898089227479,0.0775881889205643,0.0775881889205643,0.0775881889205643,0.0132325613280364,0.0132325613280364,0.0132325613280364,-0.00397600318417641,-0.00397600318417641,-0.00397600318417641,-0.0384301930102491,-0.0384301930102491,-0.0384301930102491,-0.0579054501772155,-0.0579054501772155,-0.0579054501772155,-0.0096919829339762,-0.0096919829339762,-0.0096919829339762,0.0407872262886807,0.0407872262886807,0.0407872262886807
"345",0.0240577709106344,0.0240577709106344,0.0240577709106344,0.0593224738314111,0.0593224738314111,0.0593224738314111,0.160422399958653,0.160422399958653,0.160422399958653,-0.00200792367182624,-0.00200792367182624,-0.00200792367182624,-0.00453120579000647,-0.00453120579000647,-0.00453120579000647,0.0496676555213577,0.0496676555213577,0.0496676555213577,0.262548469400435,0.262548469400435,0.262548469400435,0.0247763045574216,0.0247763045574216,0.0247763045574216,-0.0378869475649109,-0.0378869475649109,-0.0378869475649109
"355",-0.0414827500610772,-0.0414827500610772,-0.0414827500610772,-0.0599919167402759,-0.0599919167402759,-0.0599919167402759,0.049182451887926,0.049182451887926,0.049182451887926,0.00536217760530147,0.00536217760530147,0.00536217760530147,-0.000184377901891595,-0.000184377901891595,-0.000184377901891595,-0.0543802793902123,-0.0543802793902123,-0.0543802793902123,-0.181238768220381,-0.181238768220381,-0.181238768220381,-0.212569801757261,-0.212569801757261,-0.212569801757261,0.312945059724998,0.312945059724998,0.312945059724998
"372",-0.0249853244927019,-0.0249853244927019,-0.0249853244927019,0.0426926890094469,0.0426926890094469,0.0426926890094469,0.0912199370626731,0.0912199370626731,0.0912199370626731,0.0182219628200633,0.0182219628200633,0.0182219628200633,-0.00382351613451516,-0.00382351613451516,-0.00382351613451516,0.00932142770113728,0.00932142770113728,0.00932142770113728,0.0760908703949431,0.0760908703949431,0.0760908703949431,1.3403201179776e-05,1.3403201179776e-05,1.3403201179776e-05,0.022380280828504,0.022380280828504,0.022380280828504
"400",0.0217302107291336,0.0217302107291336,0.0217302107291336,0.0579046621261571,0.0579046621261571,0.0579046621261571,0.0904144307416119,0.0904144307416119,0.0904144307416119,-0.0114325197987837,-0.0114325197987837,-0.0114325197987837,-0.00148431390957512,-0.00148431390957512,-0.00148431390957512,-0.0261397905143446,-0.0261397905143446,-0.0261397905143446,0.0482778978330039,0.0482778978330039,0.0482778978330039,0.030725570033359,0.030725570033359,0.030725570033359,-0.131827911865245,-0.131827911865245,-0.131827911865245
"401",0.015490608111842,0.015490608111842,0.015490608111842,0.0497051764222441,0.0497051764222441,0.0497051764222441,0.138749520150307,0.138749520150307,0.138749520150307,0.00491571196899056,0.00491571196899056,0.00491571196899056,-0.00898049346684078,-0.00898049346684078,-0.00898049346684078,0.0570946083551609,0.0570946083551609,0.0570946083551609,0.222619822422452,0.222619822422452,0.222619822422452,-0.0251076620002095,-0.0251076620002095,-0.0251076620002095,0.0292434032172053,0.0292434032172053,0.0292434032172053
"404",0.0135553900958685,0.0135553900958685,0.0135553900958685,0.0337510741343044,0.0337510741343044,0.0337510741343044,0.119830110660984,0.119830110660984,0.119830110660984,0.0199353923314519,0.0199353923314519,0.0199353923314519,-0.00904257681671077,-0.00904257681671077,-0.00904257681671077,-0.103109431569567,-0.103109431569567,-0.103109431569567,-0.158489736759529,-0.158489736759529,-0.158489736759529,0.335495804665403,0.335495804665403,0.335495804665403,-0.0939950970311139,-0.0939950970311139,-0.0939950970311139
"428",0.0221145309297791,0.0221145309297791,0.0221145309297791,0.0294426743174574,0.0294426743174574,0.0294426743174574,0.0950552080488872,0.0950552080488872,0.0950552080488872,0.00949710404970255,0.00949710404970255,0.00949710404970255,-0.00619378338019543,-0.00619378338019543,-0.00619378338019543,0.0693797107018821,0.0693797107018821,0.0693797107018821,0.182643862565719,0.182643862565719,0.182643862565719,-0.0682792832747793,-0.0682792832747793,-0.0682792832747793,0.0578386760822608,0.0578386760822608,0.0578386760822608
"429",0.0110422248612845,0.0110422248612845,0.0110422248612845,0.0485822878653471,0.0485822878653471,0.0485822878653471,0.164852392591541,0.164852392591541,0.164852392591541,0.0103891206736961,0.0103891206736961,0.0103891206736961,-0.00385305484220332,-0.00385305484220332,-0.00385305484220332,0.162380908495084,0.162380908495084,0.162380908495084,0.401889861635905,0.401889861635905,0.401889861635905,-0.185709138939201,-0.185709138939201,-0.185709138939201,0.134201469465246,0.134201469465246,0.134201469465246
"430",-0.0518022289621969,-0.0518022289621969,-0.0518022289621969,-0.27268995382123,-0.27268995382123,-0.27268995382123,-0.0674687390162533,-0.0674687390162533,-0.0674687390162533,-0.0123254385476372,-0.0123254385476372,-0.0123254385476372,0.00149331926579515,0.00149331926579515,0.00149331926579515,-0.00217294654687165,-0.00217294654687165,-0.00217294654687165,0.0321883112958666,0.0321883112958666,0.0321883112958666,0.0205053261821371,0.0205053261821371,0.0205053261821371,-0.0130828546400045,-0.0130828546400045,-0.0130828546400045
"431",0.0110422248612845,0.0110422248612845,0.0110422248612845,0.0485822878653471,0.0485822878653471,0.0485822878653471,0.164852392591541,0.164852392591541,0.164852392591541,0.0103891206736961,0.0103891206736961,0.0103891206736961,-0.00385305484220332,-0.00385305484220332,-0.00385305484220332,0.162380908495084,0.162380908495084,0.162380908495084,0.401889861635905,0.401889861635905,0.401889861635905,-0.185709138939201,-0.185709138939201,-0.185709138939201,0.134201469465246,0.134201469465246,0.134201469465246
"433",-0.0542468569163063,-0.0542468569163063,-0.0542468569163063,-0.338207857002718,-0.338207857002718,-0.338207857002718,-0.0946394457048516,-0.0946394457048516,-0.0946394457048516,-0.0177441106262789,-0.0177441106262789,-0.0177441106262789,0.000128050906880675,0.000128050906880675,0.000128050906880675,0.00267299192296855,0.00267299192296855,0.00267299192296855,0.0763927095890014,0.0763927095890014,0.0763927095890014,0.0629740790002207,0.0629740790002207,0.0629740790002207,-0.0530758262558058,-0.0530758262558058,-0.0530758262558058
"449",0.00942675005757157,0.00942675005757157,0.00942675005757157,0.0477880804457238,0.0477880804457238,0.0477880804457238,0.113709364620557,0.113709364620557,0.113709364620557,-0.000961599196957142,-0.000961599196957142,-0.000961599196957142,-0.00154228683010443,-0.00154228683010443,-0.00154228683010443,0.0228923270160332,0.0228923270160332,0.0228923270160332,0.090201440291291,0.090201440291291,0.090201440291291,-0.123344912200661,-0.123344912200661,-0.123344912200661,0.0449160947942765,0.0449160947942765,0.0449160947942765
"468",-0.0335110336657693,-0.0335110336657693,-0.0335110336657693,0.0158671692396509,0.0158671692396509,0.0158671692396509,0.0849762332980378,0.0849762332980378,0.0849762332980378,0.0121520899268695,0.0121520899268695,0.0121520899268695,-0.00335963757223011,-0.00335963757223011,-0.00335963757223011,-0.0398952111940758,-0.0398952111940758,-0.0398952111940758,-0.0669212185066246,-0.0669212185066246,-0.0669212185066246,0.00977657438936144,0.00977657438936144,0.00977657438936144,0.0667704041261511,0.0667704041261511,0.0667704041261511
"135",-0.0424043850071366,-0.0424043850071366,-0.0424043850071366,0.0753049221444478,0.0753049221444478,0.0753049221444478,-0.119440009471304,-0.119440009471304,-0.119440009471304,-0.0074865623988093,-0.0074865623988093,-0.0074865623988093,0.00375755730000892,0.00375755730000892,0.00375755730000892,0.00162142237230459,0.00162142237230459,0.00162142237230459,0.00257005630458344,0.00257005630458344,0.00257005630458344,0.0113780373915356,0.0113780373915356,0.0113780373915356,0.0122080074862929,0.0122080074862929,0.0122080074862929
"473",-0.0537230201110592,-0.0537230201110592,-0.0537230201110592,0.118350614143054,0.118350614143054,0.118350614143054,-0.176945673355434,-0.176945673355434,-0.176945673355434,-0.0157427358353054,-0.0157427358353054,-0.0157427358353054,0.00565118787228922,0.00565118787228922,0.00565118787228922,0.0261707154439724,0.0261707154439724,0.0261707154439724,0.0194540906379186,0.0194540906379186,0.0194540906379186,-0.028638485498722,-0.028638485498722,-0.028638485498722,0.0180475098773874,0.0180475098773874,0.0180475098773874
"267",-0.0414827500610772,-0.0414827500610772,-0.0414827500610772,-0.0599919167402759,-0.0599919167402759,-0.0599919167402759,0.049182451887926,0.049182451887926,0.049182451887926,0.00536217760530147,0.00536217760530147,0.00536217760530147,-0.000184377901891595,-0.000184377901891595,-0.000184377901891595,-0.0543802793902123,-0.0543802793902123,-0.0543802793902123,-0.181238768220381,-0.181238768220381,-0.181238768220381,-0.212569801757261,-0.212569801757261,-0.212569801757261,0.312945059724998,0.312945059724998,0.312945059724998
"278",-0.039614374484466,-0.039614374484466,-0.039614374484466,-0.113188512163449,-0.113188512163449,-0.113188512163449,-0.00030756280707489,-0.00030756280707489,-0.00030756280707489,-0.00187472207566926,-0.00187472207566926,-0.00187472207566926,0.00194045366562835,0.00194045366562835,0.00194045366562835,-0.021346855785206,-0.021346855785206,-0.021346855785206,-0.0716977426705341,-0.0716977426705341,-0.0716977426705341,-0.0830742796391713,-0.0830742796391713,-0.0830742796391713,0.134831112406506,0.134831112406506,0.134831112406506
"282",-0.0442947775161711,-0.0442947775161711,-0.0442947775161711,-0.238496129670581,-0.238496129670581,-0.238496129670581,-0.0611722051939433,-0.0611722051939433,-0.0611722051939433,-0.0106499699055672,-0.0106499699055672,-0.0106499699055672,0.00102783482021315,0.00102783482021315,0.00102783482021315,0.00163628054531806,0.00163628054531806,0.00163628054531806,0.0174099707086595,0.0174099707086595,0.0174099707086595,-0.00015812028378747,-0.00015812028378747,-0.00015812028378747,0.00931271863673313,0.00931271863673313,0.00931271863673313
"197",-0.0288106857721844,-0.0288106857721844,-0.0288106857721844,0.0174647169024855,0.0174647169024855,0.0174647169024855,0.0643730543907319,0.0643730543907319,0.0643730543907319,0.0111718988038184,0.0111718988038184,0.0111718988038184,-0.00354475450081331,-0.00354475450081331,-0.00354475450081331,-0.0279714045088266,-0.0279714045088266,-0.0279714045088266,-0.0552244047124101,-0.0552244047124101,-0.0552244047124101,-0.0159311310544125,-0.0159311310544125,-0.0159311310544125,0.0360983467107309,0.0360983467107309,0.0360983467107309
"418",-0.00792381311674334,-0.00792381311674334,-0.00792381311674334,0.0379305376667719,0.0379305376667719,0.0379305376667719,0.107340479487337,0.107340479487337,0.107340479487337,0.0186783395947089,0.0186783395947089,0.0186783395947089,-0.00472742514941412,-0.00472742514941412,-0.00472742514941412,-0.0919815264198005,-0.0919815264198005,-0.0919815264198005,-0.13272288851979,-0.13272288851979,-0.13272288851979,0.246583044096922,0.246583044096922,0.246583044096922,-0.0539382565195589,-0.0539382565195589,-0.0539382565195589
"414",-0.0182892106626478,-0.0182892106626478,-0.0182892106626478,0.0445612260376159,0.0445612260376159,0.0445612260376159,0.11679693281299,0.11679693281299,0.11679693281299,0.016068365880791,0.016068365880791,0.016068365880791,-0.00320965126671657,-0.00320965126671657,-0.00320965126671657,-0.0663725157993489,-0.0663725157993489,-0.0663725157993489,-0.0977700781850449,-0.0977700781850449,-0.0977700781850449,0.185825310808378,0.185825310808378,0.185825310808378,-0.0231167624096759,-0.0231167624096759,-0.0231167624096759
"100",-0.0518022289621969,-0.0518022289621969,-0.0518022289621969,-0.27268995382123,-0.27268995382123,-0.27268995382123,-0.0674687390162533,-0.0674687390162533,-0.0674687390162533,-0.0123254385476372,-0.0123254385476372,-0.0123254385476372,0.00149331926579515,0.00149331926579515,0.00149331926579515,-0.00217294654687165,-0.00217294654687165,-0.00217294654687165,0.0321883112958666,0.0321883112958666,0.0321883112958666,0.0205053261821371,0.0205053261821371,0.0205053261821371,-0.0130828546400045,-0.0130828546400045,-0.0130828546400045
